Date Watched,Netflix_Title,Title,catalog_title,corrected_type,director,country,listed_in,duration,rating,release_year,match_method,match_score,is_technical_asset_title
2025-03-22 21:02:58,"Mulligan: Saison 1: Sauve la planète, Matty ! (Épisode 1)",Mulligan,Mulligan,Movie,Directeur Inconnu,USA,"Comedy, Drama",95 min,PG-13,2022.0,exact,,False
2025-03-22 15:29:23,Rick et Morty: Saison 6: Le Père Rick-Noël est une Mortyure (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 15:07:43,Rick et Morty: Saison 6: Les Rickvaliers du roi Morthur (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 14:45:40,Rick et Morty: Saison 6: De mal en pisse (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 14:25:26,Rick et Morty: Saison 6: Le héros aux mille et un Rick (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 14:23:27,Rick et Morty: Saison 6: JuRicksic Mort (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 04:11:32,Rick et Morty: Saison 6: JuRicksic Mort (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 03:48:57,Rick et Morty: Saison 6: Desmithation finale (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 03:28:05,Rick et Morty: Saison 6: Famille nocturne (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 03:06:06,Rick et Morty: Saison 6: Bethic instinct (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 02:43:38,Rick et Morty: Saison 6: Une mort-vie bien vécue (Épisode 2),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 02:21:12,Rick et Morty: Saison 6: Solaricks (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 01:59:18,Rick et Morty: Saison 5: SamouRick Jack (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 01:37:56,Rick et Morty: Saison 5: Sans SaRick rien ne va (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 01:16:01,"Rick et Morty: Saison 5: Rick, un ami qui vous veut pas que du bien (Épisode 8)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 00:54:14,Rick et Morty: Saison 5: GoTron JerrySis Rickvangelion (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 00:30:35,Rick et Morty: Saison 5: Rick et Morty : Spécial Thanksgiving (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-22 00:08:19,Rick et Morty: Saison 5: Amortycan Grafrickty (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 23:46:17,Rick et Morty: Saison 5: Rickdependence jet (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 23:23:57,Rick et Morty: Saison 5: Une vérickté qui dérange (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 23:01:51,"Rick et Morty: Saison 5: Mes doubles, mon Morty et moi (Épisode 2)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 22:39:45,Rick et Morty: Saison 5: Les Ricksins de la colère (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 22:19:49,Rick et Morty: Saison 4: Star Mort : Le Ricktour du Jerry (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 19:43:08,Rick et Morty: Saison 4: Star Mort : Le Ricktour du Jerry (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 19:26:43,Rick et Morty: Saison 4: Les Rick de Morty (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 19:08:07,Rick et Morty: Saison 4: L'épisode de la Cuve d'acide (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-21 17:51:24,Bad Exorcist: Saison 2: Fossoyeur (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 17:39:52,Bad Exorcist: Saison 2: Cartel diabolique (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 17:27:51,Bad Exorcist: Saison 2: L'ange déchu (Épisode 3),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 17:16:29,Bad Exorcist: Saison 2: Ajronwejder (Épisode 2),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 17:04:30,Bad Exorcist: Saison 2: Vacciné contre l'enfer (Épisode 1),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 16:52:57,Bad Exorcist: Saison 1: Les possédés (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 16:42:10,Bad Exorcist: Saison 1: Jour de chance (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 16:30:37,Bad Exorcist: Saison 1: Des ailes d'ange (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 16:18:50,Bad Exorcist: Saison 1: Terreur pontificale (Épisode 10),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 16:07:34,Bad Exorcist: Saison 1: Un bouddha en or (Épisode 9),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:56:35,Bad Exorcist: Saison 1: Maudite publicité (Épisode 8),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:45:44,Bad Exorcist: Saison 1: Petit monstre (Épisode 7),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:33:33,Bad Exorcist: Saison 1: Le retour du démon armé (Épisode 6),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:22:40,Bad Exorcist: Saison 1: Les Faucheurs-suceurs (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:12:16,Bad Exorcist: Saison 1: Femme de pouvoir (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 15:01:05,Bad Exorcist: Saison 1: Antéchristosaure (Épisode 3),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 14:50:17,Bad Exorcist: Saison 1: La loi de la surprise (Épisode 2),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 14:33:28,Bad Exorcist: Saison 1: La prohibition de l'enfer (Épisode 1),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 14:22:10,Bad Exorcist: Saison 2: Père (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 14:11:04,Bad Exorcist: Saison 2: L'assistant de l'exorciste (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 13:56:32,Bad Exorcist: Saison 2: L'équipe du prince Mieszko (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 13:55:27,Bande-annonce : Mon démon,Mon démon,,Movie,,,,,,,unmatched,,False
2025-03-21 13:54:56,Bande-annonce : Café Minamdang,Café Minamdang,,Movie,,,,,,,unmatched,,False
2025-03-21 13:53:24,Bande-annonce : Love Next Door,Love Next Door,Love Next Door,TV Show,Yu Je-won,South Korea,,1 Seasons,8.105,2024.0,exact,,False
2025-03-21 13:51:09,Saison 1 (Bande-annonce) : Exploding Kittens,Exploding Kittens,Exploding Kittens,TV Show,,United States of America,,1 Seasons,8.0,2024.0,exact,,False
2025-03-21 13:49:30,Bande-annonce : Twister : En pleine tornade,Twister,,Movie,,,,,,,unmatched,,False
2025-03-21 13:48:00,Saison 1 (Bande-annonce) : Sakamoto Days,Sakamoto Days,SAKAMOTO DAYS,TV Show,,Japan,,1 Seasons,8.2,2025.0,exact,,False
2025-03-21 13:45:43,Bande-annonce : Enquêtes tactiles,Enquêtes tactiles,,Movie,,,,,,,unmatched,,False
2025-03-21 13:43:48,Bande-annonce 2 : The Electric State,The Electric State,The Electric State,Movie,"Joe Russo, Anthony Russo",United States of America,,,7.0,2025.0,exact,,False
2025-03-21 13:41:58,Saison 1 (Bande-annonce) : La Créature de Kyŏngsŏng,La Créature de Kyŏngsŏng,,TV Show,,,,,,,unmatched,,False
2025-03-21 13:29:58,Bad Exorcist: Saison 2: Père (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 13:18:52,Bad Exorcist: Saison 2: L'assistant de l'exorciste (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 13:04:25,Bad Exorcist: Saison 2: L'équipe du prince Mieszko (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 12:52:49,Bad Exorcist: Saison 2: L'exorciste 2050 (Épisode 10),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 12:41:11,"Bad Exorcist: Saison 2: Recherché, mort ou tué (Épisode 9)",Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 12:29:53,Bad Exorcist: Saison 2: Vampire (Épisode 8),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 12:18:23,Bad Exorcist: Saison 2: Les plaies du cimetière (Épisode 7),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 12:07:17,Bad Exorcist: Saison 2: Congé maladie (Épisode 6),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 11:55:41,Bad Exorcist: Saison 2: Fossoyeur (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 11:44:09,Bad Exorcist: Saison 2: Cartel diabolique (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 11:32:08,Bad Exorcist: Saison 2: L'ange déchu (Épisode 3),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 11:20:47,Bad Exorcist: Saison 2: Ajronwejder (Épisode 2),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 11:08:48,Bad Exorcist: Saison 2: Vacciné contre l'enfer (Épisode 1),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:57:15,Bad Exorcist: Saison 1: Les possédés (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:46:27,Bad Exorcist: Saison 1: Jour de chance (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:34:55,Bad Exorcist: Saison 1: Des ailes d'ange (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:23:07,Bad Exorcist: Saison 1: Terreur pontificale (Épisode 10),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:11:22,Bad Exorcist: Saison 1: Un bouddha en or (Épisode 9),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 10:00:23,Bad Exorcist: Saison 1: Maudite publicité (Épisode 8),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 09:49:33,Bad Exorcist: Saison 1: Petit monstre (Épisode 7),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 09:37:22,Bad Exorcist: Saison 1: Le retour du démon armé (Épisode 6),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 09:26:29,Bad Exorcist: Saison 1: Les Faucheurs-suceurs (Épisode 5),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 09:16:05,Bad Exorcist: Saison 1: Femme de pouvoir (Épisode 4),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 09:04:54,Bad Exorcist: Saison 1: Antéchristosaure (Épisode 3),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:54:05,Bad Exorcist: Saison 1: La loi de la surprise (Épisode 2),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:37:17,Bad Exorcist: Saison 1: La prohibition de l'enfer (Épisode 1),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:35:48,Saison 1 (Bande-annonce) : Sakamoto Days,Sakamoto Days,SAKAMOTO DAYS,TV Show,,Japan,,1 Seasons,8.2,2025.0,exact,,False
2025-03-21 08:33:56,Saison 1 (Bande-annonce) : La Créature de Kyŏngsŏng,La Créature de Kyŏngsŏng,,TV Show,,,,,,,unmatched,,False
2025-03-21 08:32:02,Bande-annonce 2 : The Electric State,The Electric State,The Electric State,Movie,"Joe Russo, Anthony Russo",United States of America,,,7.0,2025.0,exact,,False
2025-03-21 08:20:02,Bad Exorcist: Saison 2: Père (Épisode 13),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:08:56,Bad Exorcist: Saison 2: L'assistant de l'exorciste (Épisode 12),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:02:46,Bad Exorcist: Saison 2: L'équipe du prince Mieszko (Épisode 11),Bad Exorcist,Bad Exorcist,TV Show,Bartosz Walaszek,Poland,,1 Seasons,5.8,2020.0,exact,,False
2025-03-21 08:02:37,Saison 1 (Extrait 10) : Blue Box,Blue Box,Blue Box,TV Show,,Japan,,1 Seasons,8.3,2024.0,exact,,False
2025-03-20 22:01:21,Rick et Morty: Saison 4: Rickstoires sans fin (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 21:41:19,Rick et Morty: Saison 4: Rattlestar Ricklactica (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 21:24:49,Rick et Morty: Saison 4: C'est mon dragon et bien plus encore (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 21:03:33,Rick et Morty: Saison 4: Vol au-dessus d'un nid de Morty (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 20:51:15,Rick et Morty: Saison 4: Le vieil homme et la merde (Épisode 2),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 20:29:38,Rick et Morty: Saison 4: Edge of Tomorty: Rick Die Rickpeat (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 20:06:46,Rick et Morty: Saison 3: L'ami de Washington (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 19:57:52,Rick et Morty: Saison 3: Froopyland (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 19:35:45,Rick et Morty: Saison 3: Les souvenirs effacés de Morty (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 19:13:17,Rick et Morty: Saison 3: Confusion en Ricklantide (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 19:09:59,Rick et Morty: Saison 3: Repos et Ricklaxation (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 19:08:27,Rick et Morty: Saison 3: Conspiration (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 18:45:52,Rick et Morty: Saison 3: Troisième édition (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 18:45:29,Rick et Morty: Saison 3: Rick-ornichon (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 16:23:08,Rick et Morty: Saison 3: Rick-ornichon (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 16:00:32,Rick et Morty: Saison 3: À la recherche de la pierre verte (Épisode 2),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 15:37:08,Rick et Morty: Saison 3: À la recherche de Rick (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 15:14:08,Rick et Morty: Saison 2: Mariage à la squanchaise (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 14:53:09,"Rick et Morty: Saison 2: Qui est-ce qui purge, maintenant ? (Épisode 9)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 14:51:09,Rick et Morty: Saison 2: Cable Interdimensionnel 2 : Tenter le destin (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 14:27:54,"Rick et Morty: Saison 2: Mini-Rick, méga hic (Épisode 7)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 14:05:34,Rick et Morty: Saison 2: Les Ricks sont tombés sur la tête (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 13:43:38,Rick et Morty: Saison 2: On va vous faire schwifter (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 13:43:34,Rick et Morty: Saison 2: Total Rickall (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 12:01:40,Rick et Morty: Saison 2: Total Rickall (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 11:38:46,Rick et Morty: Saison 2: Assimilation auto-érotique (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 11:17:07,"Rick et Morty: Saison 2: Prout, l'extra-terrestre (Épisode 2)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 11:12:15,Rick et Morty: Saison 2: Effet Rick-ochet (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 10:50:24,Rick et Morty: Saison 1: Ricksy Business (Épisode 11),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 10:28:25,Rick et Morty: Saison 1: Rencontres du troisième Rick (Épisode 10),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 10:05:57,Rick et Morty: Saison 1: La petite bou-Rick des horreurs (Épisode 9),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 09:39:29,Rick et Morty: Saison 1: Télé...visions (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 08:58:59,Rick et Morty: Saison 1: Télé...visions (Épisode 8),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 08:55:01,Rick et Morty: Saison 1: Gazorpazorp Junior (Épisode 7),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 08:33:33,Rick et Morty: Saison 1: E-Rick-xir d'amour (Épisode 6),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 08:12:23,Rick et Morty: Saison 1: La boîte à larbins (Épisode 5),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 07:51:19,Rick et Morty: Saison 1: M. Night Shaym-Aliens ! (Épisode 4),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 07:30:28,Rick et Morty: Saison 1: Anatomy Park (Épisode 3),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 07:28:30,"Rick et Morty: Saison 1: I, Croquette (Épisode 2)",Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-20 07:07:49,Rick et Morty: Saison 1: Pilote (Épisode 1),Rick et Morty,,TV Show,,,,,,,unmatched,,False
2025-03-18 08:07:17,Clean With Passion For Now: Mini-série: Épisode 16 (Épisode 16),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 07:59:40,Clean With Passion For Now: Mini-série: Épisode 15 (Épisode 15),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 07:55:23,Clean With Passion For Now: Mini-série: Épisode 14 (Épisode 14),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 07:41:41,Clean With Passion For Now: Mini-série: Épisode 13 (Épisode 13),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 07:24:20,Clean With Passion For Now: Mini-série: Épisode 12 (Épisode 12),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 06:41:23,Clean With Passion For Now: Mini-série: Épisode 11 (Épisode 11),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-18 06:04:24,Clean With Passion For Now: Mini-série: Épisode 10 (Épisode 10),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-17 18:07:55,Clean With Passion For Now: Mini-série: Épisode 10 (Épisode 10),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
2025-03-17 17:48:45,Clean With Passion For Now: Mini-série: Épisode 9 (Épisode 9),Clean With Passion For Now,Clean with Passion for Now,TV Show,Noh Jong-chan,South Korea,,1 Seasons,7.375,2018.0,exact,,False
